module,macro_module,reaction_category,reaction_type,family_key,raw_pair_count,reactions_pair_count,clean_full_positive_count,clean_positive_count,fullrule_seen_count,fullrule_hit_count,high_evidence_pair_count,manual_literature_pair_count,raw_to_reactions_retention,reactions_to_clean_full_retention,reactions_to_clean_retention,fullrule_generation_recall_seen,missing_from_clean_full,round4_recommended_action
A,small_molecule_polyphenol,Glutathione metabolism,RX:glutathione R-transferase,small_molecule_polyphenol :: Glutathione metabolism :: RX:glutathione R-transferase,6,6,1,0,0,0,0,0,1.0,0.16666666666666666,0.0,,5,trace_rule_generation_sampling_and_drop_filters
A,small_molecule_polyphenol,"Glycine, serine, alanine, and threonine metabolism","Glycine-Cleavage Complex (Lipoylprotein), Mitochondrial","small_molecule_polyphenol :: Glycine, serine, alanine, and threonine metabolism :: Glycine-Cleavage Complex (Lipoylprotein), Mitochondrial",6,6,1,1,0,0,0,0,1.0,0.16666666666666666,0.16666666666666666,,5,trace_rule_generation_sampling_and_drop_filters
A,small_molecule_polyphenol,Miscellaneous,Carboxypeptidase A,small_molecule_polyphenol :: Miscellaneous :: Carboxypeptidase A,6,6,1,0,0,0,0,0,1.0,0.16666666666666666,0.0,,5,trace_rule_generation_sampling_and_drop_filters
A,small_molecule_polyphenol,Nucleotide interconversion,Adenylosuccinate Synthase,small_molecule_polyphenol :: Nucleotide interconversion :: Adenylosuccinate Synthase,6,6,1,1,1,0,0,0,1.0,0.16666666666666666,0.16666666666666666,0.0,5,trace_rule_generation_sampling_and_drop_filters
A,small_molecule_polyphenol,Purine synthesis,Phosphoribosylaminoimidazolecarboxamide Formyltransferase,small_molecule_polyphenol :: Purine synthesis :: Phosphoribosylaminoimidazolecarboxamide Formyltransferase,6,6,1,1,1,0,0,0,1.0,0.16666666666666666,0.16666666666666666,0.0,5,trace_rule_generation_sampling_and_drop_filters
A,small_molecule_polyphenol,Tetrahydrobiopterin metabolism,4A-Hydroxytetrahydrobiopterin Dehydratase,small_molecule_polyphenol :: Tetrahydrobiopterin metabolism :: 4A-Hydroxytetrahydrobiopterin Dehydratase,6,6,1,1,0,0,0,0,1.0,0.16666666666666666,0.16666666666666666,,5,trace_rule_generation_sampling_and_drop_filters
A,small_molecule_polyphenol,Vitamin A metabolism,Glucuronosyltransferase,small_molecule_polyphenol :: Vitamin A metabolism :: Glucuronosyltransferase,6,5,0,0,0,0,0,0,0.8333333333333334,0.0,0.0,,5,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Vitamin B6 metabolism,Pyridoxine biosynthesis glutamine amidotransferase,small_molecule_polyphenol :: Vitamin B6 metabolism :: Pyridoxine biosynthesis glutamine amidotransferase,6,6,1,2,0,0,0,0,1.0,0.16666666666666666,0.3333333333333333,,5,trace_rule_generation_sampling_and_drop_filters
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",LPAMMPT,"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: LPAMMPT",6,6,1,2,0,0,0,0,1.0,0.16666666666666666,0.3333333333333333,,5,trace_rule_generation_sampling_and_drop_filters
D,lipid_fat,Eicosanoid metabolism,Long-Chain-Fatty-Acid- Coenzyme A Ligase,lipid_fat :: Eicosanoid metabolism :: Long-Chain-Fatty-Acid- Coenzyme A Ligase,6,6,1,1,0,0,0,0,1.0,0.16666666666666666,0.16666666666666666,,5,trace_rule_generation_sampling_and_drop_filters
A,small_molecule_polyphenol,Atrazine degradation,"4-(Ethylamino)-2-hydroxy-6-(isopropylamino)-1,3,5-triazine ethylaminohydrolase","small_molecule_polyphenol :: Atrazine degradation :: 4-(Ethylamino)-2-hydroxy-6-(isopropylamino)-1,3,5-triazine ethylaminohydrolase",5,5,0,0,0,0,0,0,1.0,0.0,0.0,,5,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Blood group synthesis,Galactoside 2-Alpha-L-Fucosyltransferase 1,small_molecule_polyphenol :: Blood group synthesis :: Galactoside 2-Alpha-L-Fucosyltransferase 1,5,5,0,1,0,0,0,0,1.0,0.0,0.2,,5,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Glycosphingolipid metabolism,3-Galactosyl-N-Acetylglucosaminide 4-Alpha-L-Fucosyltransferase,small_molecule_polyphenol :: Glycosphingolipid metabolism :: 3-Galactosyl-N-Acetylglucosaminide 4-Alpha-L-Fucosyltransferase,5,5,0,0,0,0,0,0,1.0,0.0,0.0,,5,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Lipopolysaccharide biosynthesis,3-deoxy-D-manno-octulosonic acid transferase,small_molecule_polyphenol :: Lipopolysaccharide biosynthesis :: 3-deoxy-D-manno-octulosonic acid transferase,5,5,0,0,0,0,0,0,1.0,0.0,0.0,,5,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Miscellaneous,2-Oxoglutarate Dehydrogenase E1 Component,small_molecule_polyphenol :: Miscellaneous :: 2-Oxoglutarate Dehydrogenase E1 Component,5,5,0,0,0,0,0,0,1.0,0.0,0.0,,5,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Nitrogen metabolism,Cytochrome cd1 nitrite reductase (EC:1.7.2.1),small_molecule_polyphenol :: Nitrogen metabolism :: Cytochrome cd1 nitrite reductase (EC:1.7.2.1),5,5,0,0,1,0,0,0,1.0,0.0,0.0,0.0,5,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Nucleotide interconversion,Deoxyuridine Phosphorylase,small_molecule_polyphenol :: Nucleotide interconversion :: Deoxyuridine Phosphorylase,5,5,0,1,0,0,0,0,1.0,0.0,0.2,,5,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Purine catabolism,Purine-Nucleoside Phosphorylase (Deoxyadenosine),small_molecule_polyphenol :: Purine catabolism :: Purine-Nucleoside Phosphorylase (Deoxyadenosine),5,5,0,0,0,0,0,0,1.0,0.0,0.0,,5,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Purine catabolism,Purine-Nucleoside Phosphorylase (Deoxyguanosine),small_molecule_polyphenol :: Purine catabolism :: Purine-Nucleoside Phosphorylase (Deoxyguanosine),5,5,0,1,0,0,0,0,1.0,0.0,0.2,,5,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Purine catabolism,Purine-Nucleoside Phosphorylase (Deoxyinosine),small_molecule_polyphenol :: Purine catabolism :: Purine-Nucleoside Phosphorylase (Deoxyinosine),5,5,0,1,0,0,0,0,1.0,0.0,0.2,,5,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Purine catabolism,"Xanthine phosphoribosyltransferase, reversible","small_molecule_polyphenol :: Purine catabolism :: Xanthine phosphoribosyltransferase, reversible",5,5,0,1,0,0,0,0,1.0,0.0,0.2,,5,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Pyrimidine catabolism,Thymidine Phosphorylase,small_molecule_polyphenol :: Pyrimidine catabolism :: Thymidine Phosphorylase,5,5,0,1,0,0,0,0,1.0,0.0,0.2,,5,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Ubiquinone and other terpenoid-quinone biosynthesis,"1,4-dihydroxy-2-naphthoate octaprenyltransferase (EC 2.5.1.74)","small_molecule_polyphenol :: Ubiquinone and other terpenoid-quinone biosynthesis :: 1,4-dihydroxy-2-naphthoate octaprenyltransferase (EC 2.5.1.74)",5,5,0,1,0,0,0,0,1.0,0.0,0.2,,5,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Xenobiotics metabolism,"2,2-Dialkylglycine carboxylyase(amino-transferring)","small_molecule_polyphenol :: Xenobiotics metabolism :: 2,2-Dialkylglycine carboxylyase(amino-transferring)",5,5,0,0,0,0,0,0,1.0,0.0,0.0,,5,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Xenobiotics metabolism,Microsomal Epoxide Hydrolase,small_molecule_polyphenol :: Xenobiotics metabolism :: Microsomal Epoxide Hydrolase,5,5,0,0,0,0,0,0,1.0,0.0,0.0,,5,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,2-iminoacetate synthase,protein_amino_acid :: Tyrosine metabolism :: 2-iminoacetate synthase,5,5,0,0,1,1,0,0,1.0,0.0,0.0,1.0,5,add_or_import_family_rules_before_retraining
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",(S)-2-Aceto-2-hydroxybutanoate pyruvate-lyase (carboxylating),"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: (S)-2-Aceto-2-hydroxybutanoate pyruvate-lyase (carboxylating)",5,5,0,1,1,0,0,0,1.0,0.0,0.2,0.0,5,add_or_import_family_rules_before_retraining
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",3-methylbutanoyl-CoA:enzyme N6-(dihydrolipoyl)lysine,"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: 3-methylbutanoyl-CoA:enzyme N6-(dihydrolipoyl)lysine",5,5,0,1,0,0,0,0,1.0,0.0,0.2,,5,add_or_import_family_rules_before_retraining
D,lipid_fat,Eicosanoid metabolism,Prostaglandin-E Synthase,lipid_fat :: Eicosanoid metabolism :: Prostaglandin-E Synthase,5,5,0,1,0,0,0,0,1.0,0.0,0.2,,5,add_or_import_family_rules_before_retraining
D,lipid_fat,Fatty acid oxidation,Medium-Chain Acyl Coenzyme A Dehydrogenase,lipid_fat :: Fatty acid oxidation :: Medium-Chain Acyl Coenzyme A Dehydrogenase,23,23,19,19,0,0,0,0,1.0,0.8260869565217391,0.8260869565217391,,4,curate_more_literature_or_database_supported_pairs
B,carbohydrate_glycan,"Flavonoid, isoflavonoid, and polyphenol metabolism","hydroxycinnamoyl-CoA:anthocyanidin 3,5-diglucoside 5-O-glucoside-6-O-hydroxycinnamoyltransferase","carbohydrate_glycan :: Flavonoid, isoflavonoid, and polyphenol metabolism :: hydroxycinnamoyl-CoA:anthocyanidin 3,5-diglucoside 5-O-glucoside-6-O-hydroxycinnamoyltransferase",14,14,10,0,0,0,0,0,1.0,0.7142857142857143,0.0,,4,curate_more_literature_or_database_supported_pairs
D,lipid_fat,Miscellaneous,Sterol O-Acyltransferase,lipid_fat :: Miscellaneous :: Sterol O-Acyltransferase,14,13,9,9,0,0,0,0,0.9285714285714286,0.6923076923076923,0.6923076923076923,,4,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,"Flavonoid, isoflavonoid, and polyphenol metabolism",S-adenosyl-L-methionine:demethylspheroidene O-methyltransferase,"protein_amino_acid :: Flavonoid, isoflavonoid, and polyphenol metabolism :: S-adenosyl-L-methionine:demethylspheroidene O-methyltransferase",10,10,6,0,0,0,0,0,1.0,0.6,0.0,,4,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Tyrosine metabolism,Glucuronosyltransferase,protein_amino_acid :: Tyrosine metabolism :: Glucuronosyltransferase,9,9,5,8,0,0,0,0,1.0,0.5555555555555556,0.8888888888888888,,4,curate_more_literature_or_database_supported_pairs
D,lipid_fat,Fatty acid synthesis,Very-Long-Chain (3R)-3-Hydroxyacyl Coenzyme A Dehydratase,lipid_fat :: Fatty acid synthesis :: Very-Long-Chain (3R)-3-Hydroxyacyl Coenzyme A Dehydratase,9,9,5,5,0,0,0,0,1.0,0.5555555555555556,0.5555555555555556,,4,curate_more_literature_or_database_supported_pairs
A,small_molecule_polyphenol,Nucleotide interconversion,2-Deoxyadenosine 5-Diphosphate:Oxidized-Thioredoxin 2-Oxidoreductase,small_molecule_polyphenol :: Nucleotide interconversion :: 2-Deoxyadenosine 5-Diphosphate:Oxidized-Thioredoxin 2-Oxidoreductase,8,6,2,2,0,0,0,0,0.75,0.3333333333333333,0.3333333333333333,,4,trace_rule_generation_sampling_and_drop_filters
C,protein_amino_acid,Tyrosine metabolism,Catechol O-Methyltransferase,protein_amino_acid :: Tyrosine metabolism :: Catechol O-Methyltransferase,8,7,3,3,2,1,0,0,0.875,0.42857142857142855,0.42857142857142855,0.5,4,trace_rule_generation_sampling_and_drop_filters
D,lipid_fat,Fatty acid synthesis,Fatty-Acid- Coenzyme A Ligase,lipid_fat :: Fatty acid synthesis :: Fatty-Acid- Coenzyme A Ligase,8,8,4,4,0,0,0,0,1.0,0.5,0.5,,4,curate_more_literature_or_database_supported_pairs
A,small_molecule_polyphenol,Citric acid cycle,ITP oxaloacetate carboxy lyase adding ITP phosphoenolpyruvate forming,small_molecule_polyphenol :: Citric acid cycle :: ITP oxaloacetate carboxy lyase adding ITP phosphoenolpyruvate forming,7,6,2,1,0,0,0,0,0.8571428571428571,0.3333333333333333,0.16666666666666666,,4,trace_rule_generation_sampling_and_drop_filters
D,lipid_fat,Bile acid synthesis,Palmitoyl Coenzyme A Hydrolase,lipid_fat :: Bile acid synthesis :: Palmitoyl Coenzyme A Hydrolase,7,5,1,1,0,0,0,0,0.7142857142857143,0.2,0.2,,4,trace_rule_generation_sampling_and_drop_filters
D,lipid_fat,Miscellaneous,Sterol Esterase,lipid_fat :: Miscellaneous :: Sterol Esterase,7,7,3,3,0,0,0,0,1.0,0.42857142857142855,0.42857142857142855,,4,trace_rule_generation_sampling_and_drop_filters
A,small_molecule_polyphenol,Citric acid cycle,(S)-Malate:FAD oxidoreductase,small_molecule_polyphenol :: Citric acid cycle :: (S)-Malate:FAD oxidoreductase,6,6,2,2,1,0,0,0,1.0,0.3333333333333333,0.3333333333333333,0.0,4,trace_rule_generation_sampling_and_drop_filters
A,small_molecule_polyphenol,Glutamate metabolism,4-aminobutyrate transaminase,small_molecule_polyphenol :: Glutamate metabolism :: 4-aminobutyrate transaminase,6,4,0,0,0,0,0,0,0.6666666666666666,0.0,0.0,,4,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,"Glycine, serine, alanine, and threonine metabolism",acetyl-phosphate methylamine:thioredoxin disulfide,"small_molecule_polyphenol :: Glycine, serine, alanine, and threonine metabolism :: acetyl-phosphate methylamine:thioredoxin disulfide",6,4,0,0,0,0,0,0,0.6666666666666666,0.0,0.0,,4,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Nucleotide interconversion,Thymidylate synthase  (Flavin-dependent),small_molecule_polyphenol :: Nucleotide interconversion :: Thymidylate synthase  (Flavin-dependent),6,6,2,1,0,0,0,0,1.0,0.3333333333333333,0.16666666666666666,,4,trace_rule_generation_sampling_and_drop_filters
A,small_molecule_polyphenol,Propanoate metabolism,S 2 Methyl 3 oxopropanoyl CoA pyruvate carboxyltransferase,small_molecule_polyphenol :: Propanoate metabolism :: S 2 Methyl 3 oxopropanoyl CoA pyruvate carboxyltransferase,6,5,1,1,0,0,0,0,0.8333333333333334,0.2,0.2,,4,trace_rule_generation_sampling_and_drop_filters
C,protein_amino_acid,Methionine and cysteine metabolism,Amino-Acid N-Acetyltransferase,protein_amino_acid :: Methionine and cysteine metabolism :: Amino-Acid N-Acetyltransferase,6,6,2,3,0,0,0,0,1.0,0.3333333333333333,0.5,,4,trace_rule_generation_sampling_and_drop_filters
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism","2-Methylpropanoyl-coa[c]:(acceptor) 2,3-oxidoreductase","protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: 2-Methylpropanoyl-coa[c]:(acceptor) 2,3-oxidoreductase",6,4,0,1,0,0,0,0,0.6666666666666666,0.0,0.25,,4,add_or_import_family_rules_before_retraining
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism","3-Methylbutanoyl-CoA:(acceptor) 2,3-oxidoreductase","protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: 3-Methylbutanoyl-CoA:(acceptor) 2,3-oxidoreductase",6,4,0,1,1,0,0,0,0.6666666666666666,0.0,0.25,0.0,4,add_or_import_family_rules_before_retraining
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",Leucine Transaminase,"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: Leucine Transaminase",6,6,2,1,1,1,0,0,1.0,0.3333333333333333,0.16666666666666666,1.0,4,trace_rule_generation_sampling_and_drop_filters
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",Methylcrotonoyl Coenzyme A Carboxylase,"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: Methylcrotonoyl Coenzyme A Carboxylase",6,5,1,2,0,0,0,0,0.8333333333333334,0.2,0.4,,4,trace_rule_generation_sampling_and_drop_filters
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",Methylcrotonyl-CoA carboxylase,"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: Methylcrotonyl-CoA carboxylase",6,5,1,0,1,0,0,0,0.8333333333333334,0.2,0.0,0.0,4,trace_rule_generation_sampling_and_drop_filters
D,lipid_fat,Cholesterol metabolism,Sterol 14Alpha-Demethylase,lipid_fat :: Cholesterol metabolism :: Sterol 14Alpha-Demethylase,6,6,2,4,0,0,0,0,1.0,0.3333333333333333,0.6666666666666666,,4,trace_rule_generation_sampling_and_drop_filters
D,lipid_fat,Eicosanoid metabolism,Prostaglandin-F Synthase,lipid_fat :: Eicosanoid metabolism :: Prostaglandin-F Synthase,6,6,2,1,0,0,0,0,1.0,0.3333333333333333,0.16666666666666666,,4,trace_rule_generation_sampling_and_drop_filters
A,small_molecule_polyphenol,Arachidonic acid metabolism,Unspecific Monooxygenase,small_molecule_polyphenol :: Arachidonic acid metabolism :: Unspecific Monooxygenase,5,5,1,1,1,1,0,0,1.0,0.2,0.2,1.0,4,trace_rule_generation_sampling_and_drop_filters
A,small_molecule_polyphenol,Blood group synthesis,"UDP-GlcNac:Betagal Beta-1, 3-N-Acetylglucosaminyltransferase 3, Golgi Apparatus","small_molecule_polyphenol :: Blood group synthesis :: UDP-GlcNac:Betagal Beta-1, 3-N-Acetylglucosaminyltransferase 3, Golgi Apparatus",5,4,0,0,0,0,0,0,0.8,0.0,0.0,,4,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Butanoate metabolism,Glutaryl-CoA dehydrogenase,small_molecule_polyphenol :: Butanoate metabolism :: Glutaryl-CoA dehydrogenase,5,5,1,1,0,0,0,0,1.0,0.2,0.2,,4,trace_rule_generation_sampling_and_drop_filters
A,small_molecule_polyphenol,Clavulanic acid biosynthesis,"Deoxyamidinoproclavaminate,2-oxoglutarate:oxygen oxidoreductase","small_molecule_polyphenol :: Clavulanic acid biosynthesis :: Deoxyamidinoproclavaminate,2-oxoglutarate:oxygen oxidoreductase",5,5,1,0,1,1,0,0,1.0,0.2,0.0,1.0,4,trace_rule_generation_sampling_and_drop_filters
A,small_molecule_polyphenol,Clavulanic acid biosynthesis,"dihydroclavaminate,2-oxoglutarate:oxygen oxidoreductase (desaturating)","small_molecule_polyphenol :: Clavulanic acid biosynthesis :: dihydroclavaminate,2-oxoglutarate:oxygen oxidoreductase (desaturating)",5,5,1,0,1,1,0,0,1.0,0.2,0.0,1.0,4,trace_rule_generation_sampling_and_drop_filters
A,small_molecule_polyphenol,Clavulanic acid biosynthesis,"proclavaminate,2-oxoglutarate:oxygen oxidoreductase (cyclyzing)","small_molecule_polyphenol :: Clavulanic acid biosynthesis :: proclavaminate,2-oxoglutarate:oxygen oxidoreductase (cyclyzing)",5,5,1,0,1,1,0,0,1.0,0.2,0.0,1.0,4,trace_rule_generation_sampling_and_drop_filters
A,small_molecule_polyphenol,Diterpenoid biosynthesis,"(Gibberellin-9),2-oxoglutarate:oxygen oxidoreductase (3beta-hydroxylating)","small_molecule_polyphenol :: Diterpenoid biosynthesis :: (Gibberellin-9),2-oxoglutarate:oxygen oxidoreductase (3beta-hydroxylating)",5,5,1,0,1,1,0,0,1.0,0.2,0.0,1.0,4,trace_rule_generation_sampling_and_drop_filters
A,small_molecule_polyphenol,Miscellaneous,Succinyl Coenzyme A:Glycine C-Succinyl-Transferase (Decarboxylating),small_molecule_polyphenol :: Miscellaneous :: Succinyl Coenzyme A:Glycine C-Succinyl-Transferase (Decarboxylating),5,5,1,2,0,0,0,0,1.0,0.2,0.4,,4,trace_rule_generation_sampling_and_drop_filters
A,small_molecule_polyphenol,NAD metabolism,L-aspartate oxidase,small_molecule_polyphenol :: NAD metabolism :: L-aspartate oxidase,5,5,1,1,0,0,0,0,1.0,0.2,0.2,,4,trace_rule_generation_sampling_and_drop_filters
A,small_molecule_polyphenol,Phosphatidylinositol phosphate metabolism,"Phosphatidylinositol-3,4,5-Trisphosphate 3-Phosphatase","small_molecule_polyphenol :: Phosphatidylinositol phosphate metabolism :: Phosphatidylinositol-3,4,5-Trisphosphate 3-Phosphatase",5,5,1,1,0,0,0,0,1.0,0.2,0.2,,4,trace_rule_generation_sampling_and_drop_filters
A,small_molecule_polyphenol,Pyrimidine catabolism,Pyrimidine-Nucleoside Phosphorylase (Uracil),small_molecule_polyphenol :: Pyrimidine catabolism :: Pyrimidine-Nucleoside Phosphorylase (Uracil),5,5,1,2,0,0,0,0,1.0,0.2,0.4,,4,trace_rule_generation_sampling_and_drop_filters
A,small_molecule_polyphenol,Terpenoid backbone biosynthesis,All-trans-Isopentyltransferase,small_molecule_polyphenol :: Terpenoid backbone biosynthesis :: All-trans-Isopentyltransferase,5,4,0,0,0,0,0,0,0.8,0.0,0.0,,4,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Ubiquinone and other terpenoid-quinone biosynthesis,"peptidyl-glutamate 4-carboxylase (2-methyl-3-phytyl-1,4-naphthoquinone-epoxidizing)","small_molecule_polyphenol :: Ubiquinone and other terpenoid-quinone biosynthesis :: peptidyl-glutamate 4-carboxylase (2-methyl-3-phytyl-1,4-naphthoquinone-epoxidizing)",5,4,0,0,0,0,0,0,0.8,0.0,0.0,,4,add_or_import_family_rules_before_retraining
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",2-Acetolactate pyruvate-lyase (carboxylating),"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: 2-Acetolactate pyruvate-lyase (carboxylating)",5,5,1,2,1,1,0,0,1.0,0.2,0.4,1.0,4,trace_rule_generation_sampling_and_drop_filters
D,lipid_fat,Bile acid synthesis,Choloyl Coenzyme A:Glycine N-Choloyltransferase Bile Acid Biosynthesis,lipid_fat :: Bile acid synthesis :: Choloyl Coenzyme A:Glycine N-Choloyltransferase Bile Acid Biosynthesis,5,5,1,1,0,0,0,0,1.0,0.2,0.2,,4,trace_rule_generation_sampling_and_drop_filters
A,small_molecule_polyphenol,Alanine and aspartate metabolism,Argininosuccinate Lyase,small_molecule_polyphenol :: Alanine and aspartate metabolism :: Argininosuccinate Lyase,4,4,0,0,0,0,0,0,1.0,0.0,0.0,,4,add_or_import_family_rules_before_retraining
